"subject" "Activity" "timeBodyAccelerometer-mean()-X" "timeBodyAccelerometer-mean()-Y" "timeBodyAccelerometer-mean()-Z" "timeGravityAccelerometer-mean()-X" "timeGravityAccelerometer-mean()-Y" "timeGravityAccelerometer-mean()-Z" "timeBodyAccelerometerJerk-mean()-X" "timeBodyAccelerometerJerk-mean()-Y" "timeBodyAccelerometerJerk-mean()-Z" "timeBodyGyroscope-mean()-X" "timeBodyGyroscope-mean()-Y" "timeBodyGyroscope-mean()-Z" "timeBodyGyroscopeJerk-mean()-X" "timeBodyGyroscopeJerk-mean()-Y" "timeBodyGyroscopeJerk-mean()-Z" "timeBodyAccelerometerMagnitude-mean()" "timeGravityAccelerometerMagnitude-mean()" "timeBodyAccelerometerJerkMagnitude-mean()" "timeBodyGyroscopeMagnitude-mean()" "timeBodyGyroscopeJerkMagnitude-mean()" "frequencyBodyAccelerometer-mean()-X" "frequencyBodyAccelerometer-mean()-Y" "frequencyBodyAccelerometer-mean()-Z" "frequencyBodyAccelerometer-meanFreq()-X" "frequencyBodyAccelerometer-meanFreq()-Y" "frequencyBodyAccelerometer-meanFreq()-Z" "frequencyBodyAccelerometerJerk-mean()-X" "frequencyBodyAccelerometerJerk-mean()-Y" "frequencyBodyAccelerometerJerk-mean()-Z" "frequencyBodyAccelerometerJerk-meanFreq()-X" "frequencyBodyAccelerometerJerk-meanFreq()-Y" "frequencyBodyAccelerometerJerk-meanFreq()-Z" "frequencyBodyGyroscope-mean()-X" "frequencyBodyGyroscope-mean()-Y" "frequencyBodyGyroscope-mean()-Z" "frequencyBodyGyroscope-meanFreq()-X" "frequencyBodyGyroscope-meanFreq()-Y" "frequencyBodyGyroscope-meanFreq()-Z" "frequencyBodyAccelerometerMagnitude-mean()" "frequencyBodyAccelerometerMagnitude-meanFreq()" "frequencyBodyAccelerometerJerkMagnitude-mean()" "frequencyBodyAccelerometerJerkMagnitude-meanFreq()" "frequencyBodyGyroscopeMagnitude-mean()" "frequencyBodyGyroscopeMagnitude-meanFreq()" "frequencyBodyGyroscopeJerkMagnitude-mean()" "frequencyBodyGyroscopeJerkMagnitude-meanFreq()" "angle(timeBodyAccelerometerMean,gravity)" "angle(timeBodyAccelerometerJerkMean),gravityMean)" "angle(timeBodyGyroscopeMean,gravityMean)" "angle(timeBodyGyroscopeJerkMean,gravityMean)" "angle(X,gravityMean)" "angle(Y,gravityMean)" "angle(Z,gravityMean)" "timeBodyAccelerometer-std()-X" "timeBodyAccelerometer-std()-Y" "timeBodyAccelerometer-std()-Z" "timeGravityAccelerometer-std()-X" "timeGravityAccelerometer-std()-Y" "timeGravityAccelerometer-std()-Z" "timeBodyAccelerometerJerk-std()-X" "timeBodyAccelerometerJerk-std()-Y" "timeBodyAccelerometerJerk-std()-Z" "timeBodyGyroscope-std()-X" "timeBodyGyroscope-std()-Y" "timeBodyGyroscope-std()-Z" "timeBodyGyroscopeJerk-std()-X" "timeBodyGyroscopeJerk-std()-Y" "timeBodyGyroscopeJerk-std()-Z" "timeBodyAccelerometerMagnitude-std()" "timeGravityAccelerometerMagnitude-std()" "timeBodyAccelerometerJerkMagnitude-std()" "timeBodyGyroscopeMagnitude-std()" "timeBodyGyroscopeJerkMagnitude-std()" "frequencyBodyAccelerometer-std()-X" "frequencyBodyAccelerometer-std()-Y" "frequencyBodyAccelerometer-std()-Z" "frequencyBodyAccelerometerJerk-std()-X" "frequencyBodyAccelerometerJerk-std()-Y" "frequencyBodyAccelerometerJerk-std()-Z" "frequencyBodyGyroscope-std()-X" "frequencyBodyGyroscope-std()-Y" "frequencyBodyGyroscope-std()-Z" "frequencyBodyAccelerometerMagnitude-std()" "frequencyBodyAccelerometerJerkMagnitude-std()" "frequencyBodyGyroscopeMagnitude-std()" "frequencyBodyGyroscopeJerkMagnitude-std()"
3 "WALKING_DOWNSTAIRS" 0.277633258571429 -0.0152822877857143 -0.106080772691837 0.667200183673469 -0.0901625724897959 -0.0911412475510204 0.0922298377857143 0.0181909655673469 -0.0133440141402041 -0.0250346292469388 -0.0918783244897959 0.0614861832244898 -0.106132810081633 -0.046611699722449 -0.0505293931714286 -0.44413062877551 -0.44413062877551 -0.585462739061224 -0.44406415122449 -0.701810347469388 -0.601887271979592 -0.408362934283673 -0.447078125728571 -0.30278064522449 -0.0863877025510204 -0.0804659148367347 -0.633378236163265 -0.552314495591837 -0.613602005714286 -0.141156990265306 -0.314954931795918 -0.225704132204082 -0.709736073877551 -0.540654364204082 -0.411337576877551 -0.188106394 -0.307405710938776 -0.208536338408163 -0.466366730306122 -0.0235813181877551 -0.566335096020408 0.109415567944898 -0.564540196265306 -0.116580988581633 -0.724205533048163 0.0627534814081633 0.0291487741632653 -0.0293076690428571 0.0664202568183673 -0.00709669421632653 -0.418777612244898 0.135306509389796 0.0695327533673469 -0.585230520673469 -0.342030312612245 -0.319475927317143 -0.956635925306122 -0.941190875714286 -0.930729026734694 -0.613709963137143 -0.538105821 -0.648551710020408 -0.748334733469388 -0.45243202344898 -0.357096245755102 -0.778542495102041 -0.711446926387755 -0.60706390822449 -0.455370964428571 -0.455370964428571 -0.564306729897959 -0.491385479183673 -0.729077806673469 -0.579565210877551 -0.35256475 -0.308041635536735 -0.628617242795918 -0.555073436530612 -0.682518826530612 -0.762013244489796 -0.410156828080816 -0.401817681020408 -0.53497358284898 -0.564924167367347 -0.532755773163265 -0.756414778571429
3 "WALKING_UPSTAIRS" 0.276582743559322 -0.02625915405 -0.117098766094915 0.71017179338983 -0.100372984697458 0.0529308736033898 0.046515703640678 0.0060004933559322 -0.00773316642966102 -0.053781658610339 -0.0599647553220339 0.0770491129847458 -0.0631825713597627 -0.0339067157627119 -0.0570962215050847 -0.282700821833898 -0.282700821833898 -0.384748391966102 -0.391155395418644 -0.443420039779661 -0.376314407440678 -0.196975201915254 -0.461416130762712 -0.316059914728814 0.0322396065928814 0.195140484652542 -0.437936416186441 -0.32546676961017 -0.521005167067797 -0.182427920755932 -0.317597367930508 -0.113606937272712 -0.336990181633898 -0.443103893508475 -0.348553918794915 0.0341791894033898 -0.000926985925423729 0.110643354559322 -0.296495369516949 0.0758854694288136 -0.327026973249153 0.0589442860305085 -0.393609911152542 0.12259353512 -0.464643556261017 0.0996787575657627 -0.0338513646830508 0.0396814533898305 0.0188112428305085 -0.0915235242254237 -0.543340486101695 0.133384423542373 -0.0363178529717458 -0.36068601648678 -0.17858972220339 -0.446279524952542 -0.960216911016949 -0.94573486440678 -0.918643805254237 -0.410442439566102 -0.265153661786271 -0.546754900186441 -0.534261432474576 -0.461901132915254 -0.45597663360678 -0.315951142474576 -0.501644146422034 -0.362233215732881 -0.323726476881356 -0.323726476881356 -0.336678887491525 -0.406440981513559 -0.449191720949153 -0.356993930450847 -0.222324839966102 -0.486113214254237 -0.434950779998305 -0.249455159149153 -0.571064103983051 -0.601020282457627 -0.47950233659322 -0.549770155745763 -0.446763929525424 -0.353990695788814 -0.525347868928814 -0.468723371925932
5 "LAYING" 0.278305795769231 -0.0231126084423077 -0.104473992461538 0.872881304038462 -0.0787049368653846 0.070223967885 0.0403032669615385 0.0285700969769231 -0.0458873029042308 0.0369794615096154 -0.110539259269231 0.0766006227728846 -0.0899350440961538 -0.03084638075 -0.0633195447826923 -0.320983372807692 -0.320983372807692 -0.495835152317308 -0.322153296698077 -0.673583989807692 -0.3793554225 -0.345673300480769 -0.50817021725 -0.285549252507692 -0.0381374650634615 -0.050239664 -0.445429642242308 -0.478751999923077 -0.650739008788462 -0.181562365488462 -0.320806702796154 -0.233405084080769 -0.47006511325 -0.524581481596154 -0.492400822069231 -0.212261776594231 -0.372706128251923 -0.150908477615385 -0.349115686569231 0.0264044065403846 -0.41800663925 0.0349200760486538 -0.521649754030769 -0.155847282136538 -0.72520602 0.108862992363462 -0.00612509803461539 0.0317034372307692 -0.0832064638076923 0.0261335804726923 -0.746291981923077 0.133014793961538 -0.03026083713875 -0.368585222673077 -0.330511141076923 -0.387925078586538 -0.968562215384615 -0.945041653461538 -0.910382999807692 -0.435292334044231 -0.458778191511538 -0.6835938875 -0.50584519005 -0.391070242384615 -0.519807488269231 -0.613426611807692 -0.72704935325 -0.636782390576923 -0.341901310505769 -0.341901310505769 -0.428793108069231 -0.406706363523077 -0.725708657461538 -0.365075544115385 -0.366446743134615 -0.379933842865385 -0.476321984557692 -0.474133792669231 -0.715404298269231 -0.522785059478846 -0.331907388611538 -0.575103370576923 -0.441128882461538 -0.447475792634615 -0.438258709884615 -0.746705906307692
5 "SITTING" 0.277420668090909 -0.0126529385340909 -0.115882671409091 0.273847601363636 0.2704376525 0.308938221318182 0.0994669588181818 0.0216957981568182 0.00179685178795455 -0.0193465544590909 -0.0941323943972273 0.0985489087045455 -0.120908502463636 -0.0286293866636364 -0.0465835210454545 -0.819034943 -0.819034943 -0.864903241795455 -0.857327398181818 -0.906885507954545 -0.856487546977273 -0.823366519320909 -0.863730388409091 -0.222889044345455 0.163136035768182 0.0969208459545455 -0.877492475454545 -0.859195479090909 -0.898365014090909 0.0976278187359091 0.00424891989772727 0.00311575908409091 -0.881577615068182 -0.883769189090909 -0.889887102954545 0.0567818152090909 -0.210903829295455 0.0764025527045455 -0.848195631452273 0.171172172468182 -0.86448078475 0.346406885415909 -0.889638349772727 0.00926864148409091 -0.911616475 0.153428596136364 -0.000677390251363636 -0.0668010527272727 0.0690182362409091 0.0354156720227273 -0.0950042345454545 -0.130069474272727 -0.224805796954545 -0.841121846136364 -0.815372738813636 -0.835141733318182 -0.968904028636364 -0.971013335227273 -0.973353346818182 -0.867502681818182 -0.847463512325 -0.903293007045455 -0.898043362045455 -0.878852686363636 -0.884220282045455 -0.900764454090909 -0.906030490454545 -0.919217610227273 -0.843322075454545 -0.843322075454545 -0.864577027386364 -0.8858475575 -0.909692392272727 -0.8357050225 -0.822323106318182 -0.832608270704545 -0.869079014545455 -0.845313005545455 -0.906866835681818 -0.903732292954545 -0.877246219318182 -0.893207438181818 -0.865344058386364 -0.864903028181818 -0.9042592175 -0.913911525681818
5 "STANDING" 0.277548856010714 -0.0132941022933929 -0.114961975418036 0.809786865178571 -0.0585540493642857 0.0421637025239286 0.0832734466553571 0.00683049706928571 -0.00633836980714286 0.0330760866480357 -0.0715480456589286 0.0764521533303571 -0.128071982857143 -0.0585749975071429 -0.0604183975982143 -0.58619270025 -0.58619270025 -0.752901522767857 -0.637930183742857 -0.827772001482143 -0.711991824191071 -0.636130908435714 -0.667720413446429 -0.221548223055357 -0.111855100748214 -0.109619701707321 -0.752049813233929 -0.746666979303571 -0.796364159375 -0.0288801871660714 -0.243379928033929 -0.239016461625 -0.717176009285714 -0.737137073035714 -0.716425350496429 -0.231190145142857 -0.227617458425 -0.121217285005357 -0.687448811660714 -0.0299922041467857 -0.736763055446429 0.132997820851786 -0.739770836667857 -0.142285382251786 -0.841489033839286 0.0462676562321429 0.00928475059107143 -0.00862556806964286 -0.147108504464286 0.0445995132857143 -0.678930760178571 0.111438761428571 -0.0111433985 -0.697013143160714 -0.573894763714286 -0.57616993 -0.9515160125 -0.935824302678571 -0.8892556 -0.751016568321429 -0.745399608214286 -0.814889721051786 -0.746878685107143 -0.704493766142857 -0.711682900928571 -0.807670169464286 -0.839931685785714 -0.835076665 -0.675189320892857 -0.675189320892857 -0.747936297678571 -0.682676362046429 -0.843766130964286 -0.692303895303571 -0.571894321121964 -0.564781000982143 -0.773273855642857 -0.76268505625 -0.832145750625 -0.759019592607143 -0.691261964375 -0.736904526589286 -0.721706065785714 -0.764507315178571 -0.705212630553571 -0.859069191178571
5 "WALKING" 0.251092738892857 -0.0180696142158929 -0.110461071282143 0.908025392142857 -0.146683624076607 0.0213811520285714 0.0806260454642857 0.0016200518 -0.003558840315 -0.0226860186214286 -0.0883666417178571 0.081197280725 -0.0979520146767857 -0.0472077098017857 -0.0452484742107143 -0.384762104858929 -0.384762104858929 -0.547308520178571 -0.525436566382143 -0.686910779285714 -0.497190042732143 -0.329033478132143 -0.667231473392857 -0.2499966456875 -0.0148171884571429 -0.0263661146142857 -0.567382163017857 -0.480463781330357 -0.769418583571429 -0.165042618946429 -0.364320641280357 -0.219607967435714 -0.562256261371429 -0.682513486785714 -0.512309471985714 -0.0472536371678571 -0.163089277741071 0.0662075240035714 -0.485323298375 0.0616009721678571 -0.531555068267857 0.143913319467857 -0.626474435535714 -0.0168055855892857 -0.732535789107143 0.0460636948380357 -0.0215374510678571 0.0116110924803571 0.0534194979642857 -0.00145485955357143 -0.722463646964286 0.181498791910714 0.00532992416785714 -0.454502698380357 -0.269866577646429 -0.595927960357143 -0.932963216964286 -0.922068558392857 -0.928303307857143 -0.53764472 -0.434179659089286 -0.789474268035714 -0.652814548035714 -0.650881219178571 -0.579973929767857 -0.597195288392857 -0.769590768571429 -0.585103857482143 -0.471306029946429 -0.471306029946429 -0.55280820875 -0.593429753178571 -0.730172382857143 -0.440413794210714 -0.286697779492857 -0.590533105535714 -0.548374518214286 -0.4217041659375 -0.808218973928571 -0.682771380178571 -0.636203868553571 -0.644114278035714 -0.546716322678571 -0.585695507142857 -0.642572761392857 -0.746209939285714
5 "WALKING_DOWNSTAIRS" 0.282914395744681 -0.0144559251889362 -0.11212457187234 0.761249348085106 -0.202119782702128 0.0261538279361702 0.0901329583191489 0.0222234819980851 -0.0181624456304255 -0.0414993359382979 -0.0682234874851064 0.0863643642665957 -0.117121652754894 -0.0424746262217021 -0.0466396349829787 -0.577897002817021 -0.577897002817021 -0.717688698021277 -0.6876168 -0.853533539787234 -0.64920956987234 -0.608451883893617 -0.761197050478723 -0.263513409004255 -0.0790829064106383 -0.044758660106383 -0.701931585106383 -0.718614296276596 -0.837041307234043 -0.0276112049574468 -0.241528822893617 -0.121515254617021 -0.735754424255319 -0.814634744893617 -0.741533158723404 -0.168203497823404 -0.273290755942553 -0.0776952346829787 -0.636514727234043 -0.027366319812766 -0.694753887553191 0.189117394085106 -0.789469341702128 -0.152367550502128 -0.878295814468085 0.144084827948936 -0.0211058842868085 -0.0395474178297872 0.153833934297872 0.0872458348723404 -0.572363410425532 0.224711247893617 -0.0167746651659574 -0.611419627351064 -0.562659019338298 -0.706171960531915 -0.971113498723404 -0.954121890212766 -0.944591986808511 -0.683966707276596 -0.707884684617021 -0.855271516170213 -0.75548674893617 -0.780054481914894 -0.723124563617021 -0.802728511702128 -0.890908209148936 -0.839615762340426 -0.618185219042553 -0.618185219042553 -0.709963403340426 -0.739197938425532 -0.881612709574468 -0.597935564829787 -0.567977445678723 -0.700162491893617 -0.693650964787234 -0.716391046148936 -0.87282773212766 -0.7641017 -0.763825199361702 -0.743724921489362 -0.668134717576596 -0.733319177297872 -0.752651489042553 -0.895163556808511
5 "WALKING_UPSTAIRS" 0.256634899744681 -0.0191586936361702 -0.10860354993617 0.394258971276596 0.171109318439149 0.177715364446809 0.0909217642978723 0.0419899279893617 0.0150214691340426 -0.00123273452765957 -0.0705103821021277 0.142810510531915 -0.0939581335744681 -0.0561316893191489 -0.0561872939489362 -0.643042858531915 -0.643042858531915 -0.749910187489362 -0.623988152914894 -0.817700984468085 -0.709478103614894 -0.625621149574468 -0.705799840808511 -0.269552090553191 -0.039740448506383 -0.0438577564148936 -0.750408270208511 -0.718172145961702 -0.804078413617021 -0.00260183061957447 -0.200805655314894 -0.155858642680851 -0.705977363106383 -0.732438737931915 -0.706705046544681 -0.155902536080851 -0.183295540510638 -0.0858832535553191 -0.666164837680851 0.0424685427605532 -0.708338798806383 0.130050260319149 -0.715662805489362 -0.129267407468085 -0.815921338297872 0.129681015382979 0.0849574559817021 0.0407648093489362 -0.120221787446809 0.048995225212766 -0.218980501702128 -0.0963049657234043 -0.155930935195745 -0.711702947148936 -0.600513746595745 -0.640485261297872 -0.923004582340425 -0.931559486382979 -0.914371511276596 -0.743504028574468 -0.71215535293617 -0.823041032765957 -0.739218700489362 -0.720035453808511 -0.685538357 -0.786121758297872 -0.81757573106383 -0.838274081914894 -0.666746277659575 -0.666746277659575 -0.720531399255319 -0.665203538004255 -0.815364825957447 -0.713140605791489 -0.613759469787234 -0.635557028382979 -0.760003450531915 -0.726224120085106 -0.840992443829787 -0.751815894255319 -0.716213213702128 -0.708469314170213 -0.721352640702128 -0.740012450021277 -0.691069216489362 -0.828825609361702
6 "LAYING" 0.282940032982456 -0.0166113170017544 -0.10899109954386 0.557405539649123 0.0459411448070175 0.216062159591228 0.109963386842105 -0.0146056810182456 0.00347517269175439 -0.0423730935105263 -0.0732621606155965 0.113033785938596 -0.0932739447666667 -0.044364572045614 -0.0411093859898246 -0.613058434508772 -0.613058434508772 -0.720873111 -0.670426892578947 -0.835995027894737 -0.66529544045614 -0.628029551005263 -0.722105573982456 -0.254083341121053 -0.0184157917596491 0.0359307616684211 -0.716268718491228 -0.698880742759649 -0.786045186842105 -0.0314365745736842 -0.170115786091228 -0.0876693158561404 -0.734936898912281 -0.798053508421053 -0.713615545403509 -0.185432117064912 -0.156979780026316 -0.0473764389350877 -0.654370109157895 0.0612014832177193 -0.690339714798246 0.215462073977193 -0.778624285789474 -0.0774856646210526 -0.855634371403509 0.174557501854386 -0.0819142927280702 -0.0896377353298246 -0.0177108956964912 0.0184900138596491 -0.430588330526316 0.0441127934736842 -0.161507212507018 -0.643440676614035 -0.600535757403509 -0.690285523824561 -0.971070812982456 -0.963063083508772 -0.951357734912281 -0.709569512684211 -0.690785805175439 -0.802951905087719 -0.760687334912281 -0.790026745964912 -0.683554717578947 -0.800840634368421 -0.863411396491228 -0.805657309824561 -0.653006363614035 -0.653006363614035 -0.698981133157895 -0.724942178482456 -0.855920815789474 -0.636700506350877 -0.612912156631579 -0.698292725122807 -0.729160562280702 -0.703877348735088 -0.818589708245614 -0.771790794017544 -0.788211564017544 -0.705579845929825 -0.706667913614035 -0.712465390719298 -0.740404710719298 -0.866859847017544
6 "SITTING" 0.257937664218182 -0.0171989184181818 -0.118930331472727 0.667186181454545 0.0105537554181818 0.0380468758 0.0882638671927273 -0.0227850890661818 0.0308876911952727 -0.0413105736130909 -0.0528035540854545 0.118220565545455 -0.120968115583636 -0.0436008752116364 -0.0516462157781818 -0.439882733018182 -0.439882733018182 -0.547754350727273 -0.498471250509091 -0.683384206618182 -0.522586139418182 -0.454691638927273 -0.603724869636364 -0.242565172490909 -0.00342841853272727 0.0320717231272727 -0.575903842918182 -0.556532108738182 -0.681637647763636 -0.125765505545455 -0.240266655618182 -0.146842130823636 -0.517305088854545 -0.621039519427273 -0.578456182472727 -0.0260040831272727 -0.131155239178182 -0.0353463629018182 -0.520329806490909 0.0606404521490909 -0.547892687127273 0.203187998936364 -0.619262215027273 0.00425515675909091 -0.722002076563636 0.197922606018182 0.0836719203290909 0.0298068355854545 0.103708294832727 0.0745345087454545 -0.481407448854545 0.0682349772727273 -0.0207798802963636 -0.501217659722 -0.428116831314545 -0.556544965276364 -0.962552815636364 -0.946791276363636 -0.930634044181818 -0.541078848509091 -0.522657753721818 -0.698405315581818 -0.600631915854545 -0.618774431472727 -0.595067707387273 -0.629764157052727 -0.718228129036364 -0.698663355781818 -0.543512445854546 -0.543512445854546 -0.560926054545455 -0.572403039776364 -0.726269119963636 -0.493791797298182 -0.4515896442 -0.568091274012727 -0.545927655945455 -0.518409042181818 -0.7135767406 -0.629240856641091 -0.621916936963636 -0.640469715 -0.630614790636364 -0.583580459298182 -0.618123413181818 -0.753428721690909
6 "STANDING" 0.276442452263158 -0.0193772942578947 -0.105578296157895 0.668461731754386 -0.0643399010175439 0.0349387006666667 0.0622621233914035 0.0257435785333333 -0.0239609080917544 -0.0084525466877193 -0.0867146574964912 0.0629586194210526 -0.106160812452632 -0.0527800086842105 -0.060371159345614 -0.0971306862280702 -0.0971306862280702 -0.237778797626316 -0.295013229463684 -0.534973611964912 -0.235410547615789 -0.0877461996754386 -0.327231536515789 -0.287390281326316 0.0915863131754386 0.166092368175439 -0.27821900814386 -0.194261835935088 -0.409865109210526 -0.198962057733333 -0.210163660947368 -0.140584270892982 -0.333458117421053 -0.472391226666667 -0.285439653305263 -0.0668807783364912 -0.0658183861808772 -0.019670438877193 -0.191521950692982 0.196205737982456 -0.206549843992982 0.161122707641754 -0.455990197017544 0.162762734331579 -0.583794689157895 0.207845051649123 -0.0490643237157895 0.0348710938596491 -0.04768328 -0.00314345666666667 -0.502080908596491 0.117706166491228 -0.00824325624561404 -0.177297154068421 -0.0645335661385965 -0.287869767859649 -0.960120739824561 -0.956655146140351 -0.955900737192982 -0.236290336045614 -0.157941604619298 -0.452143586298246 -0.444441935003509 -0.48000559677193 -0.310261212850877 -0.450449908315789 -0.615176689684211 -0.464086279491228 -0.249113393859649 -0.249113393859649 -0.209429370285965 -0.432366941052632 -0.578208926736842 -0.157827610222807 -0.11342495833614 -0.325017601526316 -0.261883629992982 -0.176870903203018 -0.493032645873684 -0.481399558807018 -0.491461762403509 -0.384164162035088 -0.403423130235088 -0.222718075777193 -0.518055131052632 -0.604877764157895
6 "WALKING" 0.274918259368421 -0.00817466404719298 -0.104650497964912 0.553157258421053 0.108799346122807 0.192599456573684 0.0339484487017544 -0.00589485496140351 0.0171483799233333 -0.0036653069368421 -0.0779834592964912 0.0752369355947368 -0.116384072877193 -0.0178583616964912 -0.0430023723626316 -0.679186276519123 -0.679186276519123 -0.74923202377193 -0.69875241777193 -0.809071875263158 -0.734726160198246 -0.658317486714737 -0.773395157578947 -0.144196261912105 0.0991314280631579 0.0890958600003509 -0.752440290649123 -0.721734119301754 -0.841519201929825 0.0484333258421053 -0.150064919892982 -0.0832894141649123 -0.764059053649123 -0.741871824768421 -0.747488904114035 -0.120627434785965 -0.0982445031666667 -0.00680014594385965 -0.698794741317544 0.160131204824561 -0.733308126701754 0.210485087950877 -0.744999078789474 -0.0446537834368421 -0.817290619649123 0.17095784624386 0.0090107680545614 0.123899657701754 -0.0208816778596491 0.0953672340438596 -0.361800178596491 -0.0293010695789474 -0.124308920649123 -0.732849568859649 -0.629191404 -0.714437341161404 -0.973211449649123 -0.955524861578947 -0.947234950526316 -0.739039928982456 -0.706948921877193 -0.85228288245614 -0.797841872280702 -0.703896231694737 -0.767787879754386 -0.788582007017544 -0.820661804561403 -0.814960382807018 -0.699525306859649 -0.699525306859649 -0.742622449350877 -0.71665835777193 -0.82410053877193 -0.733115152885965 -0.63917395388421 -0.709304026884211 -0.748501746361404 -0.710850679942754 -0.861374137368421 -0.809999731403509 -0.687502742421053 -0.79709209245614 -0.748321275929825 -0.756478590438596 -0.74903993245614 -0.846228011403509
6 "WALKING_DOWNSTAIRS" 0.256315995354167 -0.0154012985554167 -0.0981043356875 0.6284408125 0.0615666152291667 -0.102835908166667 0.0706162714166667 0.00795343280833333 -0.0410036437185417 0.0208459093625 -0.127586676270833 0.0631123531520833 -0.10615169628125 -0.0522683258125 -0.0820043407645833 -0.444703421118542 -0.444703421118542 -0.616688563410417 -0.469389659916667 -0.7323083916875 -0.593638609375 -0.488159379520833 -0.484778367541667 -0.231851932666667 -0.0144837312916667 -0.0464526945208333 -0.646466321833333 -0.624660151666667 -0.652344124583333 -0.0240173845833333 -0.228425488541667 -0.20570547744375 -0.694581312708333 -0.573066125875 -0.512088982208333 -0.1863992745 -0.26946321575 -0.1374888364375 -0.496610445229167 0.06745969888125 -0.595984901666667 0.153933077435417 -0.597638433864583 -0.088335521275 -0.746524827166667 0.113917306116667 -0.0420786159375 0.0455457101083333 -0.242128758229167 0.0754374912145833 -0.3894130629375 0.0146011535 0.0888072778708333 -0.578018651654167 -0.418911922075 -0.3622790426875 -0.915238926875 -0.943232243333333 -0.88965618875 -0.637079075875 -0.610164603833333 -0.684694351104167 -0.720812116458333 -0.491685282541667 -0.473944209 -0.768696936666667 -0.739587964583333 -0.697870201041667 -0.488494264916667 -0.488494264916667 -0.618310465875 -0.538771974666667 -0.754426384791667 -0.5727645560625 -0.42297728575 -0.350296035166667 -0.660060427770833 -0.621087206310417 -0.716537254083333 -0.731257811041667 -0.453641798395833 -0.513157238416667 -0.566978147791667 -0.652019727358333 -0.580592227979167 -0.78422516675
6 "WALKING_UPSTAIRS" 0.269795894176471 -0.0184609734607843 -0.119535440686275 0.468500306666667 0.214155527854902 0.141528650520608 0.0893546894313725 0.0107852754901961 -0.00976496732352941 -0.0307493679392157 -0.0602443296509804 0.116757193553137 -0.0910075450588235 -0.0428060607843137 -0.043824777934902 -0.592059025301961 -0.592059025301961 -0.666519784309804 -0.617846502447843 -0.724054781235294 -0.660830778686274 -0.567886936078431 -0.642945854141176 -0.23431233502549 0.0592185429411765 0.138127734933529 -0.70315361045098 -0.639353319552941 -0.702351492607843 -0.0455003956039216 -0.157780254313725 -0.0293724100392157 -0.650759628470588 -0.674424564084314 -0.658114590588823 -0.0531540789019608 -0.0528408787490196 0.046094627527451 -0.617337883411765 0.113885950415686 -0.629926772535294 0.163332231707843 -0.647255544158235 0.0444899298039216 -0.691195528607843 0.156180570169412 -0.0228073306529412 -0.0247718104019608 0.0290337520333333 0.0555483273882353 -0.307615038235294 -0.117891029431373 -0.0992366195980392 -0.655588429803922 -0.56198339905098 -0.609443300409804 -0.971920852156863 -0.968729153921569 -0.94632974372549 -0.684731213768627 -0.614467990019608 -0.725554282352941 -0.714794848 -0.689933388672549 -0.689428921901961 -0.67506156962549 -0.7129494983 -0.71884580627451 -0.630779067764706 -0.630779067764706 -0.628473379372549 -0.638113863296078 -0.68106363137451 -0.654591643137255 -0.586731138098039 -0.624018588809804 -0.694134855666667 -0.613270122939216 -0.747498031568627 -0.737231026313726 -0.703500382901961 -0.73083198845098 -0.697217644588235 -0.628829400645098 -0.69855481372549 -0.690576401254902
7 "LAYING" 0.289501648846154 -0.0178398461115385 -0.110770385115385 0.588270375 0.0603588381153846 0.114685145661538 0.0756802192173077 0.0107757011373077 -0.0241566378009423 -0.0596541178653846 -0.059102356775 0.0968579480961538 -0.0806904538076923 -0.038540595325 -0.0321249989442308 -0.461195498230769 -0.461195498230769 -0.578908745846154 -0.548981726309615 -0.749807070769231 -0.48128735039 -0.497623504134615 -0.606209568442308 -0.279528352092308 0.0692917173076923 0.0948203024423077 -0.544414926921154 -0.562463476228846 -0.691870262826923 -0.0717354095576923 -0.195461246730769 -0.0690987845384615 -0.60687891225 -0.695283431094231 -0.597300569096154 -0.114627681205962 -0.173281627759615 -0.0260699769769231 -0.455809632519231 0.0712917859153846 -0.516358385098077 0.236816520753846 -0.669451242307692 -0.0489305198755769 -0.758696292019231 0.155620538653846 0.005470285125 0.00759840580769231 0.149141684458269 -0.0334388197115385 -0.471756627884615 0.0310174723461538 -0.0651589459038462 -0.457948179788462 -0.526380702207692 -0.577469080523077 -0.958755662307692 -0.955811456153846 -0.928338369230769 -0.534011519104423 -0.553700078790385 -0.727818246730769 -0.656942975384615 -0.689177086730769 -0.623850260230769 -0.702853200384615 -0.783188557711539 -0.707965571153846 -0.458173494365385 -0.458173494365385 -0.538493847942308 -0.633282216711539 -0.759360848809615 -0.450673283 -0.574306228288462 -0.595923958542308 -0.565922690038462 -0.576078482961539 -0.763554728269231 -0.675808434519231 -0.691564433076923 -0.669607253269231 -0.544271653888462 -0.571807562980769 -0.674602933598077 -0.777310312211538
